ID,disbursed_value,asset_cost,Loan to Value,branch_id,supplier_id,manufacturer_id,pincode,DOB,Emp_Type,DisbursalDate,Region_ID,Employee_code_ID,MobileNo_Avl_Flag,id1_flag,id2_flag,id3_flag,id4_flag,id5_flag,Bureau_Score,Score_Category,primary_accs,active_accs,overdue_accs,total_balance_outstanding,total_sanctioned_amount,total_disbursed_amount,secondary_accs,secondary_active_accs,secondary_overdue_accs,secondary_total_balance_outstanding,secondary_total_sanctioned_amount,secondary_total_disbursed_amount,primary_emi,seconday_emi,loans_6months,loabs_default_6months,acvg_loan_tenure,credit_hist_length,inquiries,default
478936,39394,67026,61.17,120,21796,45,6949,5/2/61,Salaried,30/8/18,12,1009,1,1,0,0,0,0,706,D-Very Low Risk,6,1,0,119389,180000,180000,0,0,0,0,0,0,16208,0,0,0,2yrs 9mon,3yrs 11mon,0,0
546939,50078,78760,66.02,120,18643,86,6950,1/1/88,Self employed,28/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
602944,37439,76657,50.88,120,21796,45,6950,1/1/89,Self employed,23/10/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
426508,18284,55846,37.6,120,21796,45,6950,1/1/78,Self employed,7/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
417716,39710,55421,74.88,120,21796,45,6950,1/1/90,Self employed,1/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
443709,56013,80156,72.36,120,18643,86,6950,1/1/95,Self employed,17/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
507970,45429,96674,50.69,120,22934,48,6951,2/2/84,Self employed,15/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
566388,50778,76657,68.75,120,21796,45,6951,1/1/92,Self employed,10/10/18,12,1009,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 2mon,1yrs 2mon,0,0
506878,31324,69331,47.6,120,21796,45,6950,1/1/81,Self employed,14/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
543095,44705,73362,64.07,120,21796,45,6951,1/1/85,Self employed,27/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
546850,52078,72907,74.07,120,21796,45,6950,1/1/94,Self employed,28/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
494247,41394,69331,62.02,120,21796,45,6920,1/1/90,Self employed,7/9/18,12,1009,1,1,0,0,0,0,626,H-Medium Risk,2,2,0,66930,100000,100000,0,0,0,0,0,0,3193,0,1,0,1yrs 0mon,2yrs 1mon,0,0
435890,46145,72505,66.2,120,18643,86,6951,1/1/95,Self employed,13/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
471358,54259,77531,72.23,120,18643,86,6949,1/1/91,Salaried,29/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614539,35199,73031,50.66,120,21796,45,6950,12/12/85,Self employed,24/10/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
462526,37639,78134,51.19,120,22934,48,6949,1/1/94,Self employed,24/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2,0
576605,49763,70289,73.98,120,21796,45,6949,1/1/89,Salaried,13/10/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
435901,49213,72359,73.94,120,18643,86,6944,12/3/80,Salaried,13/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
441839,50998,72213,74.78,120,21796,45,6917,1/1/67,Self employed,16/8/18,12,1009,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 2mon,3yrs 2mon,0,1
460354,53078,81393,67.57,120,18643,86,6951,1/1/74,Salaried,24/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
537115,27449,75476,38.42,120,21796,45,6951,4/8/83,Self employed,26/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
516117,44145,72907,63.09,120,21796,45,6949,1/1/89,Salaried,18/9/18,12,1009,1,1,0,0,0,0,706,D-Very Low Risk,1,1,0,227999,300000,300000,0,0,0,0,0,0,6788,0,0,0,1yrs 6mon,1yrs 6mon,0,0
509790,26949,72630,39.93,120,22934,48,6951,7/5/86,Salaried,16/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
558107,41210,69477,61.89,120,21796,45,6919,1/1/90,Self employed,5/10/18,12,1009,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,7,1,0,3397,60000,60000,0,0,0,0,0,0,14520,0,0,0,0yrs 11mon,1yrs 1mon,2,0
500777,57259,80053,73.7,120,18643,86,6950,1/1/76,Self employed,12/9/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
573423,52078,77941,68,120,21514,51,6951,1/1/58,Self employed,13/10/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
614152,47849,76566,65.3,120,21796,45,6950,1/1/84,Self employed,24/10/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
453779,38439,56400,70.92,120,21796,45,6949,1/1/68,Salaried,21/8/18,12,1009,1,1,0,0,0,0,706,D-Very Low Risk,1,1,0,143430,300000,300000,0,0,0,0,0,0,7051,0,0,0,2yrs 7mon,2yrs 7mon,0,0
475380,46349,69644,68.92,120,21796,45,6950,1/1/90,Self employed,30/8/18,12,1009,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
420731,58013,67700,87.15,136,24224,51,3770,23/1/83,Salaried,3/8/18,8,216,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
421864,61947,72100,87.38,136,24224,51,3791,23/5/91,Salaried,4/8/18,8,216,1,1,0,0,0,0,617,H-Medium Risk,10,8,1,137046,176566,176566,0,0,0,0,0,0,3724,0,7,1,0yrs 2mon,0yrs 6mon,0,1
437284,56259,64500,88.37,136,16428,45,3798,15/7/82,Salaried,14/8/18,8,216,1,1,0,0,0,0,738,C-Very Low Risk,6,1,0,7200,20000,20000,0,0,0,0,0,0,7122,0,0,0,1yrs 2mon,2yrs 2mon,0,1
420652,61213,78700,78.78,136,24224,51,3756,13/11/59,Self employed,3/8/18,8,216,1,1,0,0,0,0,680,F-Low Risk,22,8,1,284560,350700,350700,0,0,0,0,0,0,106335,0,1,0,0yrs 11mon,2yrs 2mon,0,0
424253,39439,56000,71.43,136,16428,45,3791,10/11/96,Salaried,6/8/18,8,216,1,1,0,0,0,0,694,E-Low Risk,8,4,0,89418,94100,94100,0,0,0,0,0,0,79600,0,3,0,0yrs 5mon,1yrs 3mon,0,0
445383,44349,65123,70.64,3,22945,86,49,7/8/74,Self employed,17/8/18,1,1726,1,1,1,0,0,0,489,K-High Risk,8,4,1,1337578,1765376,1718256,0,0,0,0,0,0,136680,0,0,0,1yrs 1mon,1yrs 11mon,0,0
448773,32761,60632,57.73,3,22945,86,87,15/6/67,Salaried,20/8/18,1,1726,1,1,0,0,0,0,515,K-High Risk,8,4,1,11202,94038,211521,0,0,0,0,0,0,0,0,1,0,6yrs 8mon,12yrs 8mon,0,0
644025,57259,66057,87.8,3,22945,86,31,12/1/71,Self employed,30/10/18,1,1726,1,1,1,0,0,0,594,I-Medium Risk,4,4,0,1234,32974,32974,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,2yrs 1mon,0,0
476688,45145,60338,77.89,3,22945,86,49,28/7/73,Self employed,30/8/18,1,1726,1,1,1,0,0,0,14,Not Scored: Only a Guarantor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9yrs 9mon,9yrs 9mon,0,0
424736,48349,60632,82.46,3,22945,86,87,18/10/95,Self employed,7/8/18,1,1726,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0yrs 7mon,0yrs 7mon,0,1
642153,45349,66057,69.64,3,22945,86,87,1/4/82,Salaried,30/10/18,1,1726,1,1,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,120000,120000,120000,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 6mon,0,0
598050,29529,74024,40.53,3,22945,86,562,9/9/89,Salaried,22/10/18,15,1726,1,1,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
640694,49349,64007,78.12,3,22945,86,30,3/9/91,Self employed,30/10/18,1,1726,1,1,0,0,1,0,738,C-Very Low Risk,2,1,0,3597,11990,11990,0,0,0,0,0,0,0,0,1,0,0yrs 10mon,1yrs 5mon,0,0
515513,37439,63894,61.04,3,22945,86,87,6/1/87,Salaried,18/9/18,1,1726,1,1,1,0,0,0,738,C-Very Low Risk,17,4,0,35503,117489,63979,0,0,0,0,0,0,1458,0,3,0,0yrs 11mon,1yrs 9mon,0,0
462469,34439,60632,59.37,3,22945,86,49,23/1/64,Self employed,24/8/18,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
459955,39394,60632,67.62,3,22945,86,87,10/6/86,Salaried,23/8/18,1,1726,1,1,1,1,0,0,477,K-High Risk,24,9,1,125223,221895,223733,2,1,1,196445,200000,200000,11221,0,5,2,0yrs 8mon,2yrs 0mon,0,0
525771,53303,76391,72,3,22945,86,87,18/2/81,Self employed,21/9/18,1,1726,1,1,0,0,0,0,650,G-Low Risk,7,2,1,108590,623000,623000,0,0,0,0,0,0,0,0,0,0,2yrs 9mon,5yrs 3mon,0,0
425546,50303,60632,85.76,3,22945,86,87,1/10/73,Salaried,7/8/18,1,1726,1,1,1,0,0,0,300,M-Very High Risk,1,1,1,5880,60000,16080,0,0,0,0,0,0,0,0,0,0,11yrs 3mon,11yrs 3mon,0,0
442564,50303,65123,79.85,3,22945,86,91,10/5/90,Self employed,16/8/18,1,1726,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574948,54259,70696,79.21,3,22945,86,31,17/1/85,Salaried,13/10/18,1,1726,1,1,0,0,0,0,743,C-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,4372,0,0,0,0yrs 9mon,1yrs 3mon,0,0
576731,19619,66570,30.04,3,22945,86,87,5/7/77,Salaried,14/10/18,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
499201,48349,65650,76.16,3,22945,86,91,1/1/91,Salaried,11/9/18,1,1726,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
624484,54078,64007,85.93,3,22945,86,87,30/1/62,Self employed,26/10/18,1,1726,1,1,0,0,1,0,650,G-Low Risk,24,8,3,3768766,3871262,3872710,0,0,0,0,0,0,67469,0,6,2,2yrs 0mon,11yrs 3mon,0,0
603982,24574,64165,38.96,3,22945,86,87,19/1/91,Salaried,23/10/18,1,1726,1,1,0,0,0,0,646,G-Low Risk,3,2,1,7932,76954,25542,0,0,0,0,0,0,0,0,1,1,0yrs 7mon,1yrs 1mon,0,0
457901,52303,65123,82.92,3,22945,86,564,14/10/77,Salaried,23/8/18,15,1726,1,1,1,0,0,0,537,J-High Risk,21,10,2,1802876,2912603,2539219,2,1,0,0,450000,450000,19160,7756,0,2,3yrs 1mon,7yrs 6mon,0,0
613949,30484,64007,48.43,3,22945,86,80,12/12/75,Salaried,24/10/18,1,1726,1,1,1,1,0,0,714,D-Very Low Risk,3,1,0,-1,13261,13261,0,0,0,0,0,0,1567,0,0,0,4yrs 3mon,8yrs 2mon,0,0
524425,44145,61918,74.29,3,22945,86,90,12/3/91,Salaried,21/9/18,1,1726,1,1,0,0,0,0,627,H-Medium Risk,9,5,0,266240,312999,303907,0,0,0,0,0,0,4390,0,1,1,0yrs 11mon,2yrs 11mon,0,0
596736,49145,70664,70.76,3,22945,86,560,20/11/68,Self employed,21/10/18,15,1726,1,1,1,0,0,0,572,I-Medium Risk,11,6,1,4848605,5724225,5711114,0,0,0,0,0,0,51867,0,0,2,4yrs 11mon,11yrs 0mon,0,0
460787,33311,58633,59.69,3,22945,86,60,26/6/92,Salaried,24/8/18,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
467087,45349,58633,80.16,3,22945,86,87,2/3/93,Self employed,27/8/18,1,1726,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,5185,0,0,0,1yrs 1mon,1yrs 1mon,1,0
649197,54303,70664,77.83,3,22945,86,90,8/8/62,Self employed,31/10/18,1,1726,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,1,0,5,5,5,0,0,0,0,0,0,8650,0,0,0,1yrs 3mon,1yrs 3mon,0,0
537221,48349,65650,76.16,3,22945,86,49,11/3/76,Self employed,26/9/18,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
557681,53303,70273,78.27,3,22945,86,87,23/3/90,Salaried,4/10/18,1,1726,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
642476,28529,78426,36.98,3,22945,86,86,12/4/95,Salaried,30/10/18,1,1726,1,1,1,0,0,0,456,K-High Risk,6,2,1,3379,57625,57625,0,0,0,0,0,0,12530,0,0,0,0yrs 11mon,1yrs 8mon,0,0
522552,50803,70273,74.71,3,22945,86,30,1/4/76,Self employed,20/9/18,1,1726,1,1,0,0,0,0,300,M-Very High Risk,6,1,2,5900,35400,35400,2,0,0,0,0,0,7875,0,1,0,1yrs 0mon,3yrs 1mon,0,0
442556,42394,60632,72.57,3,22945,86,30,22/12/93,Self employed,16/8/18,1,1726,1,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,13,1,0,8394,13990,13990,0,0,0,0,0,0,1399,0,1,0,0yrs 0mon,0yrs 3mon,0,0
539481,47749,58185,84.9,160,14151,45,60,22/3/86,Self employed,26/9/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
451785,50303,64329,80.83,160,14151,45,60,20/1/83,Self employed,21/8/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1,0,11804,20000,11804,0,0,0,0,0yrs 8mon,0yrs 8mon,0,0
643098,58159,69313,84.98,160,14151,45,60,21/2/72,Salaried,30/10/18,1,1212,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,5361,5361,5361,0,0,0,0,0,0,11870,0,0,0,1yrs 9mon,3yrs 4mon,1,0
514862,56813,69276,84.88,160,14151,45,60,26/1/86,Salaried,18/9/18,1,1212,1,1,0,0,0,0,708,D-Very Low Risk,5,4,0,11961,36205,36205,0,0,0,0,0,0,4082,0,2,0,0yrs 7mon,1yrs 3mon,0,0
577404,51803,69727,75.29,160,14151,45,60,5/3/85,Salaried,14/10/18,1,1212,1,1,0,0,0,0,586,I-Medium Risk,5,4,0,29655,49170,62173,0,0,0,0,0,0,6475,0,2,1,0yrs 8mon,1yrs 7mon,2,1
466607,42894,58412,76.18,160,14151,45,60,1/1/88,Self employed,27/8/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
462108,46749,57055,84.83,160,14151,45,60,1/1/89,Salaried,24/8/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
429006,46749,57055,84.83,160,14151,45,60,1/1/93,Self employed,9/8/18,1,1212,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0yrs 7mon,0yrs 7mon,0,0
530876,53203,64702,84.85,160,14151,45,60,3/9/95,Salaried,23/9/18,1,1212,1,1,0,0,0,0,681,E-Low Risk,3,1,0,1999,1999,1999,0,0,0,0,0,0,3212,0,1,0,0yrs 5mon,0yrs 6mon,0,0
582755,59259,66991,89.56,160,14151,45,60,1/1/80,Self employed,16/10/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
441400,38439,62755,63.74,160,14151,45,15,1/1/96,Self employed,16/8/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
463705,48349,59388,84.19,160,14151,45,60,5/7/89,Salaried,25/8/18,1,1212,1,1,0,0,0,0,639,G-Low Risk,7,7,0,241530,317449,281204,1,0,1,0,0,0,0,0,3,1,0yrs 6mon,1yrs 10mon,0,0
463661,47349,58412,83.89,160,14151,45,60,1/1/87,Self employed,25/8/18,1,1212,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
435828,68169,96642,72.43,20,14643,51,6467,1/7/88,Self employed,13/8/18,5,1525,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,24538,36166,36166,0,0,0,0,0,0,0,0,2,0,0yrs 3mon,0yrs 3mon,0,0
482846,30984,49949,65.07,20,14643,51,6214,12/5/90,Self employed,31/8/18,5,1525,1,1,0,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,1yrs 10mon,0,0
482137,33939,47509,74.72,20,14643,51,6246,1/1/82,Self employed,31/8/18,5,1525,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2396,0,0,0,1yrs 7mon,1yrs 7mon,0,0
442398,51713,90735,60.07,20,14643,51,6161,20/6/86,Self employed,16/8/18,5,1525,1,1,0,0,0,0,686,E-Low Risk,2,1,0,36637,35000,35000,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 7mon,0,0
444386,23574,41241,60.62,20,14643,51,6161,4/6/81,Self employed,17/8/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
481912,64382,90763,72.72,20,14643,51,6158,12/4/95,Self employed,31/8/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
621417,38939,51530,76.65,20,14643,51,6158,5/7/83,Self employed,25/10/18,5,1525,1,1,0,0,0,0,710,D-Very Low Risk,2,2,0,11250,42500,42500,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 7mon,0,0
641077,65169,98206,68.22,20,14643,51,6275,30/5/95,Salaried,30/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
435874,33939,62131,57.14,20,14643,51,6239,15/4/86,Salaried,13/8/18,5,1525,1,1,0,0,0,0,749,C-Very Low Risk,6,2,0,13160,27940,27940,0,0,0,0,0,0,898294,0,1,0,0yrs 9mon,1yrs 2mon,0,0
553858,71153,102177,71.93,20,14643,51,6163,13/5/89,Salaried,30/9/18,5,1525,1,1,0,0,0,0,679,F-Low Risk,4,4,0,22465,60969,59090,0,0,0,0,0,0,0,0,4,0,0yrs 2mon,0yrs 4mon,0,0
606582,50303,77316,67.26,20,15452,86,6161,5/1/92,Self employed,23/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
579005,62859,78239,83.72,20,14643,51,6173,5/12/86,Self employed,15/10/18,5,1525,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,28285,45185,45185,0,0,0,0,0,0,2184,0,0,0,1yrs 0mon,1yrs 0mon,0,1
651508,70123,103015,68.92,20,23836,51,6439,17/2/89,Salaried,31/10/18,5,1525,1,1,0,0,0,0,710,D-Very Low Risk,2,2,0,350280,354495,354495,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 3mon,0,0
617808,32484,51530,65.98,20,14643,51,6155,4/2/88,Self employed,25/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
559120,54373,102177,55.79,20,14643,51,6163,19/7/85,Self employed,5/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
641644,23074,51520,47.55,20,14643,51,6158,7/3/75,Self employed,30/10/18,5,1525,1,1,0,0,0,0,680,F-Low Risk,9,2,0,113349,138099,138099,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,2yrs 1mon,0,0
629268,33484,51530,65.98,20,14643,51,6163,30/6/84,Self employed,27/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
615064,38894,67563,59.94,20,14643,51,6154,10/3/86,Salaried,24/10/18,5,1525,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
646350,32841,51530,66.95,20,14643,51,6158,1/7/81,Salaried,31/10/18,5,1525,1,1,0,0,0,0,775,B-Very Low Risk,9,3,0,20532,100000,80539,0,0,0,0,0,0,6350,0,0,0,1yrs 2mon,2yrs 6mon,0,0
511659,30984,80250,40.5,249,21386,120,2213,21/12/76,Salaried,17/9/18,4,1563,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
508459,68169,88560,79.04,249,21386,120,2213,15/2/69,Self employed,15/9/18,4,1563,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,1800,27000,27000,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 3mon,0,0
537912,59447,77305,79.56,249,21386,120,2213,6/8/87,Salaried,26/9/18,4,1563,1,1,0,0,0,0,670,F-Low Risk,29,6,0,356066,378490,378490,0,0,0,0,0,0,0,0,4,0,0yrs 7mon,3yrs 3mon,0,0
461678,73751,102503,74.14,249,22922,49,2226,12/8/85,Salaried,24/8/18,4,1563,1,1,0,0,0,0,577,I-Medium Risk,5,4,1,5005362,5890000,5890000,0,0,0,0,0,0,98571,0,0,0,4yrs 11mon,12yrs 8mon,0,1
598083,71033,82544,89.89,249,23201,86,2225,13/1/75,Salaried,22/10/18,4,1563,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574416,62147,73011,89.03,249,22908,51,2226,8/5/70,Salaried,13/10/18,4,1563,1,1,0,0,0,0,597,I-Medium Risk,1,1,0,3122,12500,12500,0,0,0,0,0,0,0,0,1,1,0yrs 5mon,0yrs 5mon,0,1
423358,64882,84155,79.61,249,21386,120,2213,18/4/92,Salaried,6/8/18,4,1563,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,10492,13990,13990,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
479303,46349,69885,68.68,249,21386,120,2219,3/2/93,Salaried,30/8/18,4,1563,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,146876,150000,150000,0,0,0,0,0,0,2700,0,1,0,0yrs 2mon,0yrs 2mon,0,0
504911,46145,74280,64.62,249,21386,120,2253,10/6/79,Salaried,14/9/18,4,1563,1,1,0,0,0,0,628,H-Medium Risk,3,3,1,164916,188290,188290,0,0,0,0,0,0,2600,0,2,0,0yrs 6mon,1yrs 4mon,1,1
604697,59813,70000,86.57,34,22567,86,1052,1/2/81,Self employed,23/10/18,6,816,1,1,0,0,0,0,617,H-Medium Risk,3,2,0,1098846,828890,828890,0,0,0,0,0,0,0,0,1,0,2yrs 1mon,4yrs 10mon,0,1
536633,53527,67880,79.88,34,22567,86,1006,26/10/69,Salaried,25/9/18,6,816,1,1,0,0,0,0,810,A-Very Low Risk,6,6,0,528518,559913,559913,0,0,0,0,0,0,9050,0,1,0,4yrs 2mon,12yrs 9mon,0,0
486061,58013,66840,89.77,34,22567,86,1052,15/9/74,Salaried,31/8/18,6,816,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
638879,67882,78204,88.23,34,22567,86,1052,27/12/91,Self employed,29/10/18,6,816,1,1,0,0,0,0,628,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0,0yrs 7mon,0yrs 7mon,0,0
